ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
F3_S19_contig_10312_20	70	6568	hypothetical protein	unknown function	6568	87	0.654	1.6599999999999997e-22	p24189 VI_01162	6568	94.836227	4.214437586694309e-27	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10312_21	115	16126	hypothetical protein	unknown function	16126	166	0.651	1.092e-48	p46216 VI_01226	16126	125.958473	1.6708347754231483e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10312_22	102	18716	hypothetical protein	unknown function	18716	193	1.0	2.1240000000000002e-58	p15304 VI_01194	18716	160.228729	3.749793196448014e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10312_23	140	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10312_24	149	799	DNA methyltransferase	other	799	126	0.481	1.914e-33	NC_011103_p96	799	174.534195	8.582253151488983e-51	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10312_25	633	864	DNA primase	DNA, RNA and nucleotide metabolism	864	335	0.379	2.021e-100	NC_025465_p48	864	728.500122	3.9414624038507183e-218	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10312_26	299	1252	DNA polymerase	DNA, RNA and nucleotide metabolism	1252	284	0.548	2.5839999999999998e-80	NC_028826_p28	1252	261.802002	2.7300361708452147e-77	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_1	69	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_2	87	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_3	273	25008	hypothetical protein	unknown function	25008	71	0.466	3.754e-14	p108588 VI_00689	8263	78.116417	1.6057386789526373e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_4	83	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_5	350	4646	transposase	integration and excision	4646	261	0.535	3.241e-79	p296638 VI_05559	4646	452.571503	1.8501119216969777e-135	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_6	270	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_7	93	11420	DNA binding protein	DNA, RNA and nucleotide metabolism	11420	130	0.772	1.02e-36	MG711461_p38	11420	125.368958	1.5314373585031197e-36	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_8	77	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_9	129	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_10	60	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_11	92	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_12	60	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_13	81	22040	hypothetical protein	unknown function	22040	44	0.404	2.033e-07	p255864 VI_01237	22040	44.937733	1.9956827010329846e-11	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_14	66	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_15	108	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_16	243	9958	hypothetical protein	unknown function	9958	191	0.561	4.206e-56	MG711465_p6	9958	209.033478	9.583896556384652e-62	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_17	273	3584	replication initiation protein	DNA, RNA and nucleotide metabolism	3584	258	0.511	3.8460000000000005e-78	p183551 VI_01253	3584	260.848236	2.524055669789036e-77	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_18	125	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_19	314	9298	radical SAM domain protein	other	9298	261	0.526	1.0040000000000001e-78	p174980 VI_06119	9298	259.173523	1.0454816014230202e-76	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_20	82	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_21	196	843	Holliday junction resolvase	DNA, RNA and nucleotide metabolism	843	151	0.533	1.0330000000000001e-42	NC_019914_p26	843	150.99408	5.005080225601977e-44	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_22	60	22389	hypothetical protein	unknown function	22389	57	0.607	2.977e-12	p62329 VI_01138	22389	55.688236	6.1846038738268136e-15	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_23	99	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_24	78	34590	hypothetical protein	unknown function	34590	131	0.842	8.865e-38	p40382 VI_04047	34590	123.549774	5.201996106205427e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_25	167	11619	DNA methyltransferase	other	11619	158	0.536	2.069e-44	p433024 VI_12204	11619	163.391769	7.860752328150263e-48	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_26	79	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_27	95	22740	hypothetical protein	unknown function	22740	76	0.572	6.943e-18	p434430 VI_05168	111	71.108101	2.622581941076807e-19	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_28	270	3193	hypothetical protein	unknown function	3193	133	0.508	4.094e-37	p40386 VI_04047	3193	132.448669	4.0073807524576366e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_29	157	4572	hypothetical protein	unknown function	4572	139	0.56	2.123e-39	p339026 VI_05959	4572	127.312485	6.3307348906883856e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_30	68	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_31	222	24518	hypothetical protein	unknown function	24518	78	0.33	4.173e-17	MG711466_p23	24518	126.398643	2.2394498176902506e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_32	118	32950	hypothetical protein	unknown function	32950	93	0.61	1.086e-24	p40392 VI_04047	32950	85.742485	2.9119672116422605e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_33	80	32950	hypothetical protein	unknown function	32950	59	0.498	1.527e-12	p40392 VI_04047	32950	53.562519	3.2046548511182084e-14	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_34	257	164	ParA-like partition protein	DNA, RNA and nucleotide metabolism	164	151	0.367	1.9539999999999998e-41	p190960 VI_07687	164	200.319641	1.2702608936773846e-58	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_35	464	4715	ParB-like partition protein	DNA, RNA and nucleotide metabolism	4715	159	0.408	5.033e-44	p121521 VI_12455	4715	242.198898	2.0311885218796442e-71	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_36	115	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_37	158	36	transcriptional regulator	transcription regulation	36	60	0.292	1.682e-11	p23176 VI_04007	36	78.601021	1.0007170227983103e-21	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_38	311	1889	terminase small subunit	head and packaging	1889	139	0.32	1.296e-37	p363276 VI_05842	1889	212.918854	1.2271031399678028e-62	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_39	165	57	terminase small subunit	head and packaging	57	83	0.339	2.132e-19	p277333 VI_02593	57	123.131706	2.502701434356528e-35	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_40	609	15	terminase large subunit	head and packaging	15	566	0.514	7.303000000000001e-178	p173497 VI_06341	15	816.658386	1.2007715402158696e-244	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_41	79	118	head-tail adaptor	connector	118	82	0.598	1.137e-20	p69560 VI_02299	118	94.929115	4.189547329459023e-27	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_42	519	21	portal protein	head and packaging	21	466	0.514	3.627e-145	p173499 VI_06341	21	421.159698	1.9913617388831033e-125	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_43	385	94	head maturation protease	head and packaging	94	198	0.493	5.623e-58	p350580 VI_04431	94	250.810471	1.063280875264818e-73	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_44	128	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_45	352	29	major head protein	head and packaging	29	207	0.366	2.754e-59	p33806 VI_03880	29	266.055725	1.366871277688358e-78	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_46	102	2551	minor tail protein	tail	2551	71	0.408	4.208e-16	p259833 VI_09507	2551	60.539768	3.3474670698167117e-16	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_47	189	27	tail completion or Neck1 protein	connector	27	64	0.281	9.571e-13	NC_027981_p9	27	108.580696	7.704370919532646e-31	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_48	164	2581	virion structural protein	head and packaging	2581	81	0.271	2.971e-18	p127186 VI_01263	2581	135.19574	3.4657430690740396e-39	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_49	183	17039	hypothetical protein	unknown function	17039	44	0.385	5.504e-07	p297523 VI_01312	17039	49.416019	7.49357235676374e-13	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_50	477	13288	hypothetical protein	unknown function	13288	164	0.452	1.863e-46	p370787 VI_12002	23	313.071655	6.719766581132567e-93	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_51	173	55	head closure	connector	55	102	0.366	6.236e-26	p363376 VI_00073	55	144.636536	4.85509441557476e-42	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_52	137	3140	tail assembly chaperone	tail	3140	74	0.447	2.492e-17	NC_024369_p21	3140	110.234261	2.316869314078862e-31	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_53	1103	19074	hypothetical protein	unknown function	19074	481	0.808	7.876e-138	p33998 VI_01128	19074	526.204346	4.354501213713239e-157	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_54	70	46	baseplate hub	tail	46	73	0.525	2.498e-17	p199511 VI_11453	46	67.556541	2.1365683794288774e-18	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_55	345	52	tail protein	tail	52	210	0.377	2.458e-60	KY290949_p37	52	326.447968	9.474429809274017e-97	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_56	112	6142	baseplate assembly protein	tail	6142	78	0.392	2.008e-18	p403853 VI_11032	6142	93.489471	2.654238238170414e-26	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_57	134	76	tail protein	tail	76	75	0.348	1.417e-16	p258311 VI_01887	76	85.590439	9.10386562718693e-24	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_58	108	43	baseplate wedge subunit	tail	43	67	0.447	1.62e-14	p108457 VI_04298	43	63.834805	2.301675082406417e-17	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_59	376	6	baseplate wedge subunit	tail	6	113	0.295	9.899999999999999e-27	p248291 VI_09499	6	271.383942	3.0841448453811833e-80	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_60	252	14404	baseplate protein	tail	14404	183	0.577	1.107e-50	p127197 VI_01263	14404	199.147873	2.2276821108023436e-58	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_61	296	1780	tail collar fiber protein	tail	1780	154	0.502	4.084e-43	p306437 VI_06250	1780	200.701874	1.0406645286676806e-58	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_62	80	21058	hypothetical protein	unknown function	21058	57	0.415	1.517e-11	p49524 VI_01135	21058	61.374016	1.6270827864505322e-16	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_63	138	3206	Avd protein of DGR	DNA, RNA and nucleotide metabolism	3206	53	0.283	9.63e-10	p417709 VI_01220	3206	81.930565	6.809105691607786e-23	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_64	374	1423	Reverse transcriptase	DNA, RNA and nucleotide metabolism	1423	298	0.455	3.0229999999999997e-89	p68421 VI_04962	1423	439.21875	7.34459303613446e-131	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_65	573	10993	Hoc-like head decoration	head and packaging	10993	666	0.693	2.806e-214	p219460 VI_05824	10993	788.428955	8.386055007082358e-237	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_66	61	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_67	42	1382	hypothetical protein	unknown function	1382	42	0.571	4.759e-07	p46509 VI_01201	1382	47.091129	2.6325028201536174e-12	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_68	59	1382	hypothetical protein	unknown function	1382	45	0.682	2.66e-08	p46509 VI_01201	1382	53.835667	2.0590231002193525e-14	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10324_69	64	37604	hypothetical protein	unknown function	37604	74	0.65	2.774e-16	p32581 VI_05770	37604	77.970375	1.3554334237779084e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_1	249	38038	hypothetical protein	unknown function	38038	375	0.756	4.179e-116	p296574 VI_12320	38038	368.575653	8.12029841171516e-110	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_2	237	2443	amidoligase enzyme	other	2443	138	0.34	1.068e-35	KU160654_p98	2443	221.66954	4.5558189856298474e-65	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_3	83	3782	hypothetical protein	unknown function	3782	123	0.944	3.354e-35	p149270 VI_05209	3782	125.501152	9.026707006373973e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_4	317	2443	amidoligase enzyme	other	2443	306	0.565	2.769e-93	KU160654_p98	2443	397.900818	2.370171362806146e-118	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_5	159	2520	gamma-glutamyl cyclotransferase	moron, auxiliary metabolic gene and host takeover	2520	128	0.546	1.231e-35	NC_019540_p16	2520	179.831879	6.995132442367707e-53	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_6	70	2945	hypothetical protein	unknown function	2945	112	0.778	2.7870000000000003e-31	p272660 VI_04059	2945	90.550964	8.781628383164251e-26	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_7	132	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_8	534	2699	terminase large subunit	head and packaging	2699	357	0.521	1.897e-110	p400353 VI_01755	9	644.227905	9.452947446876687e-193	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_9	460	12	portal protein	head and packaging	12	395	0.535	2.247e-122	p213127 VI_06558	12	542.780396	3.3681468620016384e-162	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_10	230	94	head maturation protease	head and packaging	94	237	0.556	2.325e-71	p350580 VI_04431	94	311.594086	4.220870213436239e-92	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_11	401	10	major head protein	head and packaging	10	243	0.381	1.676e-70	p205037 VI_04338	10	426.073761	8.457048007926104e-127	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_12	104	40	head-tail adaptor Ad1	connector	40	68	0.393	2.896e-15	KY653124_p48	40	64.852997	1.3388448185363184e-17	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_13	113	25	head closure Hc1	connector	25	69	0.385	1.961e-15	p259995 VI_06031	25	82.84687	7.857960966822873e-23	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_14	144	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_15	112	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_16	205	88	major tail protein	tail	88	121	0.361	3.1840000000000005e-30	p59492 VI_05469	88	186.239319	1.6311268542738456e-54	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_17	127	2115	tail protein	tail	2115	158	0.634	3.5080000000000005e-46	p265478 VI_01229	2115	101.898308	6.274221539452764e-29	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_18	54	10988	hypothetical protein	unknown function	10988	110	0.981	1.3140000000000002e-30	p93204 VI_01256	10988	95.285568	3.1248400575772992e-27	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10455_19	493	23464	hypothetical protein	unknown function	23464	241	0.671	7.575999999999999e-68	p374888 VI_01126	23464	350.912933	2.5021819666113148e-104	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10526_1	23	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10526_2	548	37900	hypothetical protein	unknown function	37900	398	0.449	1.7680000000000002e-121	MG711467_p68	37900	422.827637	4.483887789241474e-126	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10526_3	674	32072	tail protein	tail	32072	66	0.188	4.805e-11	KT345706_p54	25620	47.516159	3.0015471315638965e-12	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10526_4	121	12105	hypothetical protein	unknown function	12105	118	0.531	3.981e-32	p395195 VI_01310	12105	127.841454	5.318903601813651e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10526_5	337	371	major head protein	head and packaging	371	104	0.348	7.546000000000001e-25	p231840 VI_06592	371	111.200645	1.148570898092122e-31	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10526_6	143	24113	hypothetical protein	unknown function	24113	254	0.849	6.523e-79	p435917 VI_01137	24113	236.628296	1.1885713419378582e-70	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10526_7	321	35275	hypothetical protein	unknown function	35275	176	0.409	8.03e-49	p428139 VI_01136	35275	198.333786	3.7904192268813176e-58	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
F3_S19_contig_10526_8	46	30605	hypothetical protein	unknown function	30605	50	0.619	4.611e-10	p428138 VI_01136	30605	40.263214	6.263497808079112e-10	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
