Sample	Contig	Covered Fraction
aligned	UHGV-1355718	0
aligned	UHGV-1355717	0
aligned	UHGV-0251133	0.026220469
aligned	UHGV-1543225	0
aligned	UHGV-1450395	0
aligned	UHGV-1667879	0
aligned	UHGV-0027051	0
aligned	UHGV-0207134	0
aligned	UHGV-0203218	0
aligned	UHGV-0212455	0
aligned	UHGV-2072641	0
aligned	UHGV-0212456	0
aligned	UHGV-0212454	0
aligned	UHGV-1471278	1
aligned	UHGV-0016773	0
aligned	UHGV-0105010	0
aligned	UHGV-1503582	0
aligned	UHGV-1529540	0
aligned	UHGV-0204583	0
aligned	UHGV-1961489	0
aligned	UHGV-0188998	0
aligned	UHGV-1398552	0
aligned	UHGV-1729456	0
aligned	UHGV-1374486	0
aligned	UHGV-0303668	0
aligned	UHGV-0069540	0
aligned	UHGV-0171096	0
aligned	UHGV-1368529	0
aligned	UHGV-1369160	0
aligned	UHGV-0142236	0
aligned	UHGV-0206951	0
aligned	UHGV-0255406	0
aligned	UHGV-2137363	0
aligned	UHGV-0213105	0
aligned	UHGV-0059093	0
aligned	UHGV-0916984	0
aligned	UHGV-2089608	0
aligned	UHGV-1941516	0
aligned	UHGV-0071448	0
aligned	UHGV-1501516	0
aligned	UHGV-1232786	0.09647259
aligned	UHGV-1295774	0
aligned	UHGV-1519066	0
aligned	UHGV-0336731	0
aligned	UHGV-0153260	0
aligned	UHGV-0212649	0
aligned	UHGV-0128547	0
aligned	UHGV-0206976	0
aligned	UHGV-1806029	0
aligned	UHGV-1820192	0
aligned	UHGV-1443551	0
aligned	UHGV-1341912	0
aligned	UHGV-1341911	0
aligned	UHGV-0107239	0
aligned	UHGV-0107233	0
aligned	UHGV-1539098	0.03460182
aligned	UHGV-0284107	0.28515312
aligned	UHGV-0878869	0
aligned	UHGV-0007569	0
aligned	UHGV-1678393	0
aligned	UHGV-0108077	0
aligned	UHGV-1852704	0.09962819
aligned	UHGV-0103736	0
aligned	UHGV-1838133	0
aligned	UHGV-0178049	0
aligned	UHGV-0237541	0
aligned	UHGV-0004397	0
aligned	UHGV-0296917	0
aligned	UHGV-1852705	0
aligned	UHGV-0028016	0
aligned	UHGV-1732475	0
aligned	UHGV-1358304	0
aligned	UHGV-2179047	0.15656711
aligned	UHGV-0110468	0.22322853
aligned	UHGV-0189674	0.020311804
aligned	UHGV-0179071	0
aligned	UHGV-0208516	0
aligned	UHGV-1430033	0
aligned	UHGV-1303686	0
aligned	UHGV-1642463	0
aligned	UHGV-0388882	0
aligned	UHGV-1616072	0
aligned	UHGV-2179045	0
aligned	UHGV-1438211	0
aligned	UHGV-0256378	0.0403077
aligned	UHGV-2182126	0.14358927
aligned	UHGV-1438216	0
aligned	UHGV-0036210	0
aligned	UHGV-0036213	0
aligned	UHGV-0857083	0
aligned	UHGV-0187420	0
aligned	UHGV-0036206	0
aligned	UHGV-0036207	0
aligned	UHGV-0036208	0
aligned	UHGV-0036209	0
aligned	UHGV-0036160	0
aligned	UHGV-0036163	0
aligned	UHGV-0036200	0
aligned	UHGV-1624316	0
aligned	UHGV-0160263	0
aligned	UHGV-1671961	0
aligned	UHGV-0434925	0
aligned	UHGV-1714373	0
aligned	UHGV-0021643	0
aligned	UHGV-1568553	0
aligned	UHGV-0281500	0
aligned	UHGV-1715652	0
aligned	UHGV-1623811	0
aligned	UHGV-1810578	0
aligned	UHGV-0057776	0
aligned	UHGV-0021642	0
aligned	UHGV-0502318	0
aligned	UHGV-1338417	0
aligned	UHGV-0083397	0.040521264
aligned	UHGV-0083396	0
aligned	UHGV-1608891	0
aligned	UHGV-1608895	0
aligned	UHGV-0069911	0
aligned	UHGV-1878319	0
aligned	UHGV-0205006	0
aligned	UHGV-0118430	0
aligned	UHGV-0103569	0
aligned	UHGV-0022929	0
aligned	UHGV-0254126	0
aligned	UHGV-2144272	0.05440348
aligned	UHGV-0164087	0.08588023
aligned	UHGV-1267333	0
aligned	UHGV-0360464	0
aligned	UHGV-1762621	0
aligned	UHGV-1704534	0
aligned	UHGV-0318000	0
aligned	UHGV-0109673	0
aligned	UHGV-1541898	0
aligned	UHGV-0109677	0
aligned	UHGV-0248984	0
aligned	UHGV-0392393	0
aligned	UHGV-1660889	0
aligned	UHGV-0015415	0
aligned	UHGV-1563703	0
aligned	UHGV-0217275	0
aligned	UHGV-0115808	0
aligned	UHGV-1624037	0
aligned	UHGV-1507839	0.06364195
aligned	UHGV-0086005	0
aligned	UHGV-1561111	0
aligned	UHGV-1561117	0
aligned	UHGV-1609852	0
aligned	UHGV-1583176	0
aligned	UHGV-0057003	0
aligned	UHGV-0395484	0.03587525
aligned	UHGV-1375272	0
aligned	UHGV-0042206	0
aligned	UHGV-0354081	0
aligned	UHGV-1657283	0
aligned	UHGV-0180268	0
aligned	UHGV-0081124	0
aligned	UHGV-0081122	0
aligned	UHGV-0180260	0.010754409
aligned	UHGV-0203285	0
aligned	UHGV-0216308	0
aligned	UHGV-1434389	0
aligned	UHGV-1300692	0
aligned	UHGV-0344688	0
aligned	UHGV-1537989	0
aligned	UHGV-1505481	0
aligned	UHGV-0075803	0
aligned	UHGV-1985791	0
aligned	UHGV-0883718	0
aligned	UHGV-0127363	0
aligned	UHGV-0385249	0
aligned	UHGV-1433744	0
aligned	UHGV-0051351	0
aligned	UHGV-0418585	0
aligned	UHGV-1413967	0
aligned	UHGV-0196101	0
aligned	UHGV-1561305	0
aligned	UHGV-1702275	0
aligned	UHGV-0083635	0
aligned	UHGV-1520133	0
aligned	UHGV-0068285	0
aligned	UHGV-1354098	0
aligned	UHGV-0006770	0
aligned	UHGV-1956794	0
aligned	UHGV-1381003	0
aligned	UHGV-0113355	0
aligned	UHGV-0024721	0
aligned	UHGV-0332221	0
aligned	UHGV-0117988	0
aligned	UHGV-1412972	0
aligned	UHGV-0107367	0
aligned	UHGV-0261770	0
aligned	UHGV-1328063	0
aligned	UHGV-0051538	0.011861412
aligned	UHGV-1850040	0
aligned	UHGV-0880875	0
aligned	UHGV-0325812	0
aligned	UHGV-0117898	0
aligned	UHGV-1506240	0
aligned	UHGV-0157370	0
aligned	UHGV-0157378	0
aligned	UHGV-0161904	0
aligned	UHGV-1830314	0
aligned	UHGV-1798594	0
aligned	UHGV-0206971	0
aligned	UHGV-1841639	0
aligned	UHGV-1736838	0
aligned	UHGV-0059578	0
aligned	UHGV-1789797	0
aligned	UHGV-1735482	0
aligned	UHGV-1735751	0
aligned	UHGV-1735962	0.01402423
aligned	UHGV-1735853	0
aligned	UHGV-1778209	0
aligned	UHGV-1736543	0
aligned	UHGV-1331895	0
aligned	UHGV-1331896	0
aligned	UHGV-1537464	0
aligned	UHGV-1525944	0
aligned	UHGV-0035902	0
aligned	UHGV-0143517	0.031895082
aligned	UHGV-0013097	0.026401896
aligned	UHGV-0131683	0
aligned	UHGV-1504088	0
aligned	UHGV-0035908	0
aligned	UHGV-0329322	0
aligned	UHGV-0251718	0
aligned	UHGV-1517974	0
aligned	UHGV-0391018	0
aligned	UHGV-1544296	0.012008139
aligned	UHGV-0167807	0
aligned	UHGV-0000926	0
aligned	UHGV-1566230	0
aligned	UHGV-0023390	0
aligned	UHGV-0067707	0
aligned	UHGV-0241779	0
aligned	UHGV-1343144	0.012398811
aligned	UHGV-0465671	0.02372939
aligned	UHGV-2116029	0.14391384
aligned	UHGV-0023380	0
aligned	UHGV-0067709	0
aligned	UHGV-0067702	0
aligned	UHGV-1818975	0
aligned	UHGV-0120777	0
aligned	UHGV-0000921	0
aligned	UHGV-0091672	0
aligned	UHGV-1813394	0
aligned	UHGV-0106119	0
aligned	UHGV-0157481	0
aligned	UHGV-1811614	0
aligned	UHGV-0247318	0.15983088
aligned	UHGV-1844217	0
aligned	UHGV-1844214	0
aligned	UHGV-0194770	0
aligned	UHGV-1289950	0
aligned	UHGV-0113422	0.112410866
aligned	UHGV-1640188	0
aligned	UHGV-1653085	0
aligned	UHGV-1525780	0
aligned	UHGV-0121446	0
aligned	UHGV-1676115	0
aligned	UHGV-0347640	0
aligned	UHGV-1762150	0
aligned	UHGV-0191201	0
aligned	UHGV-0191200	0.2856435
aligned	UHGV-0831758	0
aligned	UHGV-1772337	0
aligned	UHGV-0326340	0
aligned	UHGV-1671811	0
aligned	UHGV-2171314	0
aligned	UHGV-0090893	0
aligned	UHGV-2171828	0
aligned	UHGV-2172260	0
aligned	UHGV-2170231	0
aligned	UHGV-0104617	0
aligned	UHGV-0093320	0.055306286
aligned	UHGV-2172596	0
aligned	UHGV-2173422	0
aligned	UHGV-1504089	0
aligned	UHGV-0148901	0
aligned	UHGV-0166319	0
aligned	UHGV-0147638	0
aligned	UHGV-0174156	0
aligned	UHGV-0023435	0
aligned	UHGV-0028133	0
aligned	UHGV-0028128	0
aligned	UHGV-0028120	0
aligned	UHGV-0028106	0
aligned	UHGV-0028101	0
aligned	UHGV-1372251	0
aligned	UHGV-0028058	0
aligned	UHGV-0028055	0
aligned	UHGV-0028054	0
aligned	UHGV-0028053	0
aligned	UHGV-0135197	0
aligned	UHGV-0230269	0
aligned	UHGV-1637296	0
aligned	UHGV-0386571	0
aligned	UHGV-1771078	0
aligned	UHGV-1489620	0
aligned	UHGV-1962874	0.02841763
aligned	UHGV-1650392	0
aligned	UHGV-0089571	0
aligned	UHGV-0233777	0
aligned	UHGV-1443621	0
aligned	UHGV-1648817	0
aligned	UHGV-0008450	0
aligned	UHGV-0342852	0
aligned	UHGV-0037271	0
aligned	UHGV-0037273	0
aligned	UHGV-1335329	0
aligned	UHGV-0149435	0
aligned	UHGV-0032306	0
aligned	UHGV-0019708	0
aligned	UHGV-0060533	0
aligned	UHGV-1528969	0.11703878
aligned	UHGV-1528990	0
aligned	UHGV-1805206	0.16162655
aligned	UHGV-1528813	0
aligned	UHGV-1528687	0.030672435
aligned	UHGV-1528776	0
aligned	UHGV-1528600	0
aligned	UHGV-1528683	0
aligned	UHGV-0392937	0
aligned	UHGV-0004235	0
aligned	UHGV-0049123	0
aligned	UHGV-1529207	0
aligned	UHGV-1747685	0
aligned	UHGV-1762428	0.075684465
aligned	UHGV-0154630	0.026220066
aligned	UHGV-1954596	0
aligned	UHGV-0082684	0
aligned	UHGV-0220325	0
aligned	UHGV-0004599	0
aligned	UHGV-0004595	0
aligned	UHGV-0180083	0
aligned	UHGV-0180080	0
aligned	UHGV-0180088	0
aligned	UHGV-0180086	0
aligned	UHGV-0194847	0
aligned	UHGV-0180089	0
aligned	UHGV-0170448	0
aligned	UHGV-0291982	0
aligned	UHGV-0170339	0
aligned	UHGV-0170447	0
aligned	UHGV-0170164	0
aligned	UHGV-1499990	0
aligned	UHGV-1946907	0.41086793
aligned	UHGV-0259516	0
aligned	UHGV-1565091	0
aligned	UHGV-1798469	0
aligned	UHGV-1798468	0
aligned	UHGV-1955362	0
aligned	UHGV-0088306	0
aligned	UHGV-1578727	0
aligned	UHGV-1406407	0
aligned	UHGV-0170564	0
aligned	UHGV-1964933	0
aligned	UHGV-0020523	0
aligned	UHGV-0020517	0
aligned	UHGV-0163030	0
aligned	UHGV-0020430	0
aligned	UHGV-0020429	0
aligned	UHGV-0020422	0
aligned	UHGV-0020416	0
aligned	UHGV-0020489	0
aligned	UHGV-0020485	0
aligned	UHGV-0020469	0
aligned	UHGV-0020467	0
aligned	UHGV-0201742	0
aligned	UHGV-1603086	0
aligned	UHGV-0392751	0
aligned	UHGV-0234742	0
aligned	UHGV-0190786	1
aligned	UHGV-0432299	0
aligned	UHGV-0314632	0
aligned	UHGV-1372896	0
aligned	UHGV-1360569	0
aligned	UHGV-0077396	0
aligned	UHGV-0149029	0
aligned	UHGV-0020027	0
aligned	UHGV-0340519	0
aligned	UHGV-0188931	0.021317137
aligned	UHGV-0024589	0
aligned	UHGV-0415800	0
aligned	UHGV-0079734	0
aligned	UHGV-1440063	0
aligned	UHGV-0787185	0
aligned	UHGV-0024096	0
aligned	UHGV-0024093	0
aligned	UHGV-0117830	0.12693974
aligned	UHGV-0787187	0
aligned	UHGV-1686556	0
aligned	UHGV-0208343	0
aligned	UHGV-0062847	0
aligned	UHGV-0208345	0
aligned	UHGV-1833897	0
aligned	UHGV-1833892	0
aligned	UHGV-2128865	0
aligned	UHGV-2176990	0
aligned	UHGV-0104625	0
aligned	UHGV-1617834	0
aligned	UHGV-1707130	0
aligned	UHGV-0209181	0
aligned	UHGV-1351076	0
aligned	UHGV-0071010	0
aligned	UHGV-0783069	0
aligned	UHGV-0205482	0
aligned	UHGV-0205480	0
aligned	UHGV-0205481	0
aligned	UHGV-0243728	0
aligned	UHGV-1481389	0
aligned	UHGV-1900475	0
aligned	UHGV-1900472	0
aligned	UHGV-1899971	0
aligned	UHGV-1899604	0
aligned	UHGV-1901340	0
aligned	UHGV-1901138	0
aligned	UHGV-1900849	0
aligned	UHGV-1900478	0
aligned	UHGV-1845224	0
aligned	UHGV-0329252	0
aligned	UHGV-1901610	0
aligned	UHGV-1901471	0
aligned	UHGV-0332443	0
aligned	UHGV-0152450	0
aligned	UHGV-0159614	0
aligned	UHGV-0115175	0
aligned	UHGV-1549538	0
aligned	UHGV-2106423	0
aligned	UHGV-0124580	0
aligned	UHGV-1834884	0
aligned	UHGV-1670385	0
aligned	UHGV-0212507	0
aligned	UHGV-0212506	0
aligned	UHGV-0212502	0
aligned	UHGV-0039411	0
aligned	UHGV-0212509	0
aligned	UHGV-0212508	0
aligned	UHGV-0839428	0
aligned	UHGV-1346822	0
aligned	UHGV-0042762	0
aligned	UHGV-0030030	0
aligned	UHGV-0396344	0.013914952
aligned	UHGV-1301347	0
aligned	UHGV-0395408	0
aligned	UHGV-1434529	0
aligned	UHGV-1487576	0
aligned	UHGV-1487577	0
aligned	UHGV-0429755	0
aligned	UHGV-1597489	0
aligned	UHGV-0113639	0.04211233
aligned	UHGV-1293485	0
aligned	UHGV-0073553	0
aligned	UHGV-1817811	0
aligned	UHGV-0207857	0
aligned	UHGV-1817810	0
aligned	UHGV-0207866	0
aligned	UHGV-1817819	0.027448138
aligned	UHGV-0151101	0
aligned	UHGV-1452103	0
aligned	UHGV-1451968	0.041353177
aligned	UHGV-0037464	0
aligned	UHGV-1491194	0
aligned	UHGV-1451943	0
aligned	UHGV-0046168	0
aligned	UHGV-1451905	0
aligned	UHGV-0882892	0
aligned	UHGV-0073408	0
aligned	UHGV-0882899	0
aligned	UHGV-0391013	0
aligned	UHGV-0207854	0
aligned	UHGV-0030596	0
aligned	UHGV-0109439	0
aligned	UHGV-0389679	0
aligned	UHGV-0109437	0
aligned	UHGV-1363988	0
aligned	UHGV-0109432	0
aligned	UHGV-1532066	0.058131922
aligned	UHGV-0253844	0
aligned	UHGV-0382217	0
aligned	UHGV-1774546	0
aligned	UHGV-1774466	0
aligned	UHGV-0391028	0
aligned	UHGV-0053414	0
aligned	UHGV-1832651	0.044195455
aligned	UHGV-0118691	0
aligned	UHGV-1774180	0
aligned	UHGV-1774143	0
aligned	UHGV-1773977	0
aligned	UHGV-1773825	0
aligned	UHGV-1403438	0
aligned	UHGV-0060323	0
aligned	UHGV-0051143	0
aligned	UHGV-0211970	0
aligned	UHGV-0211972	0
aligned	UHGV-0058348	0.0146484375
aligned	UHGV-1852830	0
aligned	UHGV-1585698	0
aligned	UHGV-1771986	0
aligned	UHGV-1585696	0
aligned	UHGV-1980731	0.030709973
aligned	UHGV-1797965	0
aligned	UHGV-0782212	0
aligned	UHGV-1797962	0
aligned	UHGV-0782210	0
aligned	UHGV-1797960	0
aligned	UHGV-1742800	0
aligned	UHGV-1659423	0
aligned	UHGV-1646888	0
aligned	UHGV-1756790	0
aligned	UHGV-0038187	0
aligned	UHGV-0115066	0
aligned	UHGV-0093418	0
aligned	UHGV-0212247	0
aligned	UHGV-0388819	0
aligned	UHGV-0122443	0
aligned	UHGV-1470232	0
aligned	UHGV-0385330	0
aligned	UHGV-1329574	0
aligned	UHGV-1329575	0
aligned	UHGV-1519430	0.013612511
aligned	UHGV-1519436	0
aligned	UHGV-0211623	0
aligned	UHGV-1426562	0
aligned	UHGV-1441348	0
aligned	UHGV-0143173	0
aligned	UHGV-1502450	0
aligned	UHGV-0146350	0
aligned	UHGV-0037148	0
aligned	UHGV-1291651	0
aligned	UHGV-0130777	0.041956346
aligned	UHGV-0037141	0
aligned	UHGV-1800495	0.03185661
aligned	UHGV-0041430	0
aligned	UHGV-0041435	0.2634095
aligned	UHGV-0052470	0
aligned	UHGV-0043239	0.056825977
aligned	UHGV-1820032	0
aligned	UHGV-0022446	0
aligned	UHGV-0059042	0
aligned	UHGV-0312822	0
aligned	UHGV-0092798	0.023640044
aligned	UHGV-1340159	0
aligned	UHGV-0086310	0
aligned	UHGV-0312617	0
aligned	UHGV-0115688	0
aligned	UHGV-1528096	0
aligned	UHGV-1783804	0
aligned	UHGV-1346135	0
aligned	UHGV-0004640	0
aligned	UHGV-1466996	0
aligned	UHGV-0004646	0
aligned	UHGV-0004641	0
aligned	UHGV-0003147	0
aligned	UHGV-0003146	0
aligned	UHGV-1396177	0
aligned	UHGV-1483520	0
aligned	UHGV-1938663	0
aligned	UHGV-0392854	0
aligned	UHGV-1582362	0
aligned	UHGV-1582326	0
aligned	UHGV-1582409	0
aligned	UHGV-1757670	0
aligned	UHGV-1582581	0.010894463
aligned	UHGV-1779346	0
aligned	UHGV-1582624	0
aligned	UHGV-0102260	0
aligned	UHGV-1793817	0
aligned	UHGV-1604989	0
aligned	UHGV-0384966	0
aligned	UHGV-0086446	0.03434455
aligned	UHGV-1823685	0
aligned	UHGV-0877865	0
aligned	UHGV-0222009	0
aligned	UHGV-0066279	0
aligned	UHGV-1805259	0
aligned	UHGV-0329958	0
aligned	UHGV-0329959	0
aligned	UHGV-1533989	0.0153746465
aligned	UHGV-0187703	0
aligned	UHGV-0086441	0
aligned	UHGV-0109942	0
aligned	UHGV-1768115	0
aligned	UHGV-0145819	0
aligned	UHGV-0235882	0
aligned	UHGV-1366901	0
aligned	UHGV-0003151	0
aligned	UHGV-0469990	0
aligned	UHGV-1932088	0
aligned	UHGV-0191298	0
aligned	UHGV-1424049	0
aligned	UHGV-1501088	0
aligned	UHGV-1501080	0.029930929
aligned	UHGV-2201191	0
aligned	UHGV-0034230	0
aligned	UHGV-0330167	0
aligned	UHGV-0271663	0
aligned	UHGV-1360987	0
aligned	UHGV-0039507	0
aligned	UHGV-0177644	0
aligned	UHGV-1361520	0
aligned	UHGV-2119464	0
aligned	UHGV-0015980	0
aligned	UHGV-0336817	0
aligned	UHGV-1735061	0
aligned	UHGV-1876374	0
aligned	UHGV-2182200	0
aligned	UHGV-0139291	0
aligned	UHGV-1763757	0
aligned	UHGV-0218830	0
aligned	UHGV-1484826	0
aligned	UHGV-1455892	0
aligned	UHGV-1417690	0
aligned	UHGV-1467212	0
aligned	UHGV-1450113	0
aligned	UHGV-1415876	0
aligned	UHGV-1890124	0
aligned	UHGV-1341045	0
aligned	UHGV-1359532	0
aligned	UHGV-0136056	0
aligned	UHGV-0136057	0
aligned	UHGV-1426407	0
aligned	UHGV-1702336	0
aligned	UHGV-0313157	0
aligned	UHGV-1847267	0
aligned	UHGV-1463519	0
aligned	UHGV-1463512	0
aligned	UHGV-1586908	0
aligned	UHGV-1586900	0
aligned	UHGV-1463157	0
aligned	UHGV-1462886	0
aligned	UHGV-1463230	0
aligned	UHGV-1540705	0
aligned	UHGV-1462482	0
aligned	UHGV-0114827	0.023196174
aligned	UHGV-1462725	0
aligned	UHGV-1702339	0
aligned	UHGV-0112030	0
aligned	UHGV-1810019	0
aligned	UHGV-0373288	0
aligned	UHGV-0096319	0
aligned	UHGV-0096312	0
aligned	UHGV-0212890	0
aligned	UHGV-0212893	0.010668564
aligned	UHGV-1619606	0
aligned	UHGV-1360817	0
aligned	UHGV-0314649	0
aligned	UHGV-0314647	0
aligned	UHGV-0118466	0
aligned	UHGV-0263512	0
aligned	UHGV-1825986	0
aligned	UHGV-1966457	0.3792451
aligned	UHGV-0203891	0
aligned	UHGV-0113793	0
aligned	UHGV-2020665	0.022940751
aligned	UHGV-2037423	0
aligned	UHGV-0086423	0
aligned	UHGV-1434997	0
aligned	UHGV-1651439	0
aligned	UHGV-0109009	0
aligned	UHGV-0180751	0
aligned	UHGV-0127161	0
aligned	UHGV-1434990	0
aligned	UHGV-1678281	0
aligned	UHGV-1314863	0
aligned	UHGV-1537455	0.029338468
aligned	UHGV-0097461	0
aligned	UHGV-0064134	0
aligned	UHGV-1453774	0
aligned	UHGV-1820795	0
aligned	UHGV-0204430	0
aligned	UHGV-1316989	0
aligned	UHGV-1308353	0
aligned	UHGV-2104275	0
aligned	UHGV-1356016	0
aligned	UHGV-0199403	0
aligned	UHGV-1413109	0
aligned	UHGV-1484945	0
aligned	UHGV-0083386	0
aligned	UHGV-0087080	0
aligned	UHGV-1394636	0
aligned	UHGV-0161789	0
aligned	UHGV-0881454	0
aligned	UHGV-0316352	0
aligned	UHGV-0040406	0
aligned	UHGV-0316351	0.025469923
aligned	UHGV-1402643	0
aligned	UHGV-1804097	0
aligned	UHGV-1850010	0
aligned	UHGV-1415147	0
aligned	UHGV-1455033	0
aligned	UHGV-1419758	0.069343716
aligned	UHGV-0809132	0
aligned	UHGV-1490282	0
aligned	UHGV-2042140	0.079984754
aligned	UHGV-0135571	0
aligned	UHGV-0017692	0
aligned	UHGV-0108874	0
aligned	UHGV-0148448	0
aligned	UHGV-1719743	0
aligned	UHGV-0099345	0
aligned	UHGV-0138346	0
aligned	UHGV-2091829	0
aligned	UHGV-2091828	0
aligned	UHGV-1472570	0
aligned	UHGV-0196212	0
aligned	UHGV-1397491	0
aligned	UHGV-0388667	0
aligned	UHGV-0389402	0
aligned	UHGV-0172023	0
aligned	UHGV-0207339	0
aligned	UHGV-0096858	0
aligned	UHGV-1804658	0
aligned	UHGV-0172028	0
aligned	UHGV-0053947	0
aligned	UHGV-0215483	0
aligned	UHGV-1437857	0
aligned	UHGV-1582798	0
aligned	UHGV-0143525	0
aligned	UHGV-0371855	0.15663987
aligned	UHGV-0038519	0
aligned	UHGV-1436293	0
aligned	UHGV-1344790	0
aligned	UHGV-1396739	0
aligned	UHGV-1919572	0.021362452
aligned	UHGV-1369387	0
aligned	UHGV-0195409	0
aligned	UHGV-1386848	0
aligned	UHGV-1511261	0
aligned	UHGV-1339180	0
aligned	UHGV-0307001	0
aligned	UHGV-1756857	0
aligned	UHGV-0093701	0
aligned	UHGV-1425764	0
aligned	UHGV-0331685	0
aligned	UHGV-0185944	0
aligned	UHGV-0386898	0
aligned	UHGV-1830901	0
aligned	UHGV-1649358	0
aligned	UHGV-1673693	0.013785702
aligned	UHGV-2003726	0
aligned	UHGV-1499457	0
aligned	UHGV-0054157	0
aligned	UHGV-0212834	0
aligned	UHGV-0212835	0
aligned	UHGV-0212832	0
aligned	UHGV-0212833	0
aligned	UHGV-1668147	0
aligned	UHGV-1990758	0.013744418
aligned	UHGV-1715059	0
aligned	UHGV-0520575	0
aligned	UHGV-0172370	0
aligned	UHGV-1361919	0
aligned	UHGV-0888417	0
aligned	UHGV-1991573	0.06267895
aligned	UHGV-1588088	0
aligned	UHGV-0071231	0
aligned	UHGV-1695840	0
aligned	UHGV-1802672	0
aligned	UHGV-1589077	0
aligned	UHGV-1671185	0
aligned	UHGV-1808052	0
aligned	UHGV-1834737	0
aligned	UHGV-0080730	0
aligned	UHGV-1809186	0
aligned	UHGV-1739834	0
aligned	UHGV-1588742	0.0675239
aligned	UHGV-1531363	0
aligned	UHGV-1514372	0
aligned	UHGV-0137151	0
aligned	UHGV-0137154	0
aligned	UHGV-0180796	0
aligned	UHGV-0180794	0
aligned	UHGV-0009769	0
aligned	UHGV-0180793	0
aligned	UHGV-0397765	0
aligned	UHGV-0194935	0
aligned	UHGV-1812672	0
aligned	UHGV-0170855	0
aligned	UHGV-0152355	0
aligned	UHGV-0210379	0
aligned	UHGV-0126715	0
aligned	UHGV-0126717	0
aligned	UHGV-2109958	0
aligned	UHGV-0208519	0
aligned	UHGV-0014172	0
aligned	UHGV-1534127	0
aligned	UHGV-1791615	0
aligned	UHGV-0206891	0
aligned	UHGV-1800787	0
aligned	UHGV-1765503	0.053255152
aligned	UHGV-2125804	0
aligned	UHGV-1348320	0
aligned	UHGV-0431639	0
aligned	UHGV-0432298	0
aligned	UHGV-0431849	0
aligned	UHGV-0432467	0
aligned	UHGV-0432300	0
aligned	UHGV-0432470	0
aligned	UHGV-0432469	0
aligned	UHGV-0433165	0
aligned	UHGV-0432941	0
aligned	UHGV-1734565	0
aligned	UHGV-0100045	0
aligned	UHGV-0049295	0
aligned	UHGV-1380341	0
aligned	UHGV-0155796	0
aligned	UHGV-0824600	0
aligned	UHGV-1617396	0
aligned	UHGV-0139722	0.035567056
aligned	UHGV-1494560	0
aligned	UHGV-1581983	0
aligned	UHGV-0205581	0.09793298
aligned	UHGV-2071289	0
aligned	UHGV-1649103	0
aligned	UHGV-0165552	0
aligned	UHGV-0098390	0
aligned	UHGV-0204159	0.029463414
aligned	UHGV-1812511	0.03966613
aligned	UHGV-2206389	0
aligned	UHGV-1806059	0
aligned	UHGV-1452003	0
aligned	UHGV-0017408	0
aligned	UHGV-0846241	0.026332691
aligned	UHGV-1842401	0
aligned	UHGV-0108624	0
aligned	UHGV-0211061	0
aligned	UHGV-2133890	0
aligned	UHGV-0203687	0
aligned	UHGV-0203686	0
aligned	UHGV-1626878	0.031166948
aligned	UHGV-0387885	0
aligned	UHGV-2180216	0.012401504
aligned	UHGV-1688629	0
aligned	UHGV-0282601	0
aligned	UHGV-1585862	0
aligned	UHGV-1421847	0.07539837
aligned	UHGV-0392326	0.025511662
aligned	UHGV-1385400	0
aligned	UHGV-0116432	0
aligned	UHGV-0130001	0
aligned	UHGV-1462732	0
aligned	UHGV-1422149	0
aligned	UHGV-1420603	0.029791316
aligned	UHGV-1505815	0
aligned	UHGV-1768629	0
aligned	UHGV-0186563	0
aligned	UHGV-0206423	0
aligned	UHGV-2015443	0.2141227
aligned	UHGV-2015447	0
aligned	UHGV-0146766	0
aligned	UHGV-0146767	0
aligned	UHGV-2127402	0
aligned	UHGV-0053268	0
aligned	UHGV-0194714	0
aligned	UHGV-1336370	0
aligned	UHGV-1413665	0
aligned	UHGV-1612199	0
aligned	UHGV-1464383	0
aligned	UHGV-0586483	0
aligned	UHGV-1434225	0
aligned	UHGV-2182975	0
aligned	UHGV-1503296	0
aligned	UHGV-0203328	0
aligned	UHGV-0035878	0
aligned	UHGV-1298595	0
aligned	UHGV-0119003	0
aligned	UHGV-0119001	0
aligned	UHGV-0119009	0
aligned	UHGV-1391473	0
aligned	UHGV-1382524	0
aligned	UHGV-0340017	0
aligned	UHGV-1615253	0
aligned	UHGV-1615251	0.044676807
aligned	UHGV-1794006	0
aligned	UHGV-1830556	0
aligned	UHGV-0061637	0
aligned	UHGV-1366146	0
aligned	UHGV-1174331	0.030760627
aligned	UHGV-0268263	0
aligned	UHGV-1356262	0
aligned	UHGV-1752676	0
aligned	UHGV-1968823	0
aligned	UHGV-0166187	0
aligned	UHGV-0308758	0.052957837
aligned	UHGV-0166097	0.102943264
aligned	UHGV-1603237	0
aligned	UHGV-0201501	0
aligned	UHGV-0166015	0
aligned	UHGV-0165994	0.44284028
aligned	UHGV-1581844	0
aligned	UHGV-0378666	0
aligned	UHGV-1545540	0
aligned	UHGV-0213177	0.47202796
aligned	UHGV-0786632	0
aligned	UHGV-1802339	0
aligned	UHGV-0200887	0.06353454
aligned	UHGV-1487623	0
aligned	UHGV-0239544	0
aligned	UHGV-0045439	0.1997583
aligned	UHGV-1657488	0
aligned	UHGV-1765906	0
aligned	UHGV-1454035	0
aligned	UHGV-1782410	0
aligned	UHGV-1450471	0
aligned	UHGV-0193588	0
aligned	UHGV-0102545	0
aligned	UHGV-1847183	0.14500178
